CURSO_ACAD;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_FPA;NOM_FPA;COD_PROGRAMA;DESC_PROGRAMA;COD_NIVEL;DESC_NIVEL;COD_TURNO;DESC_TURNO;NUM_GRUPOS;NUM_ALUMNOS
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012876;CENTRE PÚBLIC FPA BARRIO TÓMBOLA;A0020;CICLO II;A0024;GES 2;2;VESPERTINO;1;34
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012876;CENTRE PÚBLIC FPA BARRIO TÓMBOLA;PC000;APARTADO C;PC114;CERT. CONOCIMIENTOS VALENCIANO - A2;2;VESPERTINO;1;29
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012876;CENTRE PÚBLIC FPA BARRIO TÓMBOLA;PC000;APARTADO C;PC116;CERT. CONOCIMIENTOS VALENCIANO - B2;2;VESPERTINO;1;20
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012876;CENTRE PÚBLIC FPA BARRIO TÓMBOLA;PC000;APARTADO C;PC117;CERT. CONOCIMIENTOS VALENCIANO - C1;2;VESPERTINO;1;24
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012876;CENTRE PÚBLIC FPA BARRIO TÓMBOLA;PE000;APARTADO E;PE092;INGLÉS A1;2;VESPERTINO;1;26
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012876;CENTRE PÚBLIC FPA BARRIO TÓMBOLA;PE000;APARTADO E;PE093;INGLÉS A2;2;VESPERTINO;1;28
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012876;CENTRE PÚBLIC FPA BARRIO TÓMBOLA;PE000;APARTADO E;PE104;COMPETENCIA DIGITAL - NIVEL 1;2;VESPERTINO;2;40
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012876;CENTRE PÚBLIC FPA BARRIO TÓMBOLA;PE000;APARTADO E;PE112;CASTELLANO LE - A1 MÍNIMO;2;VESPERTINO;1;40
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;A0010;CICLO I;A0011;NIVEL 1;1;DIURNO;1;11
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;A0010;CICLO I;A0012;NIVEL 2;1;DIURNO;1;28
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;A0010;CICLO I;A0014;NIVEL 3;-1;OTROS;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;A0010;CICLO I;A0014;NIVEL 3;1;DIURNO;3;52
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;A0010;CICLO I;A0014;NIVEL 3;2;VESPERTINO;1;25
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;A0020;CICLO II;A0022;GES 1;1;DIURNO;3;100
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;A0020;CICLO II;A0022;GES 1;4;MATUTINO;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;A0020;CICLO II;A0024;GES 2;1;DIURNO;5;170
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;A0020;CICLO II;A0024;GES 2;2;VESPERTINO;2;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;A0020;CICLO II;A0028;GES 2 - SEMIPRESENCIAL;1;DIURNO;1;33
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PB000;APARTADO B;PB093;PREPARACIÓN PRUEBA ACCESO CFGS-A;1;DIURNO;2;61
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PB000;APARTADO B;PB095;PREPARACIÓN PRUEBA ACCESO CFGS-C;1;DIURNO;1;43
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PB000;APARTADO B;PB100;PREPARACIÓN OBTENCIÓN DEL TÍTULO DE TÉCNICO;1;DIURNO;1;20
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PC000;APARTADO C;PC113;CERT. CONOCIMIENTOS VALENCIANO - A1;1;DIURNO;2;68
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PC000;APARTADO C;PC115;CERT. CONOCIMIENTOS VALENCIANO - B1;1;DIURNO;2;57
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PC000;APARTADO C;PC116;CERT. CONOCIMIENTOS VALENCIANO - B2;-1;OTROS;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PC000;APARTADO C;PC116;CERT. CONOCIMIENTOS VALENCIANO - B2;1;DIURNO;2;60
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PC000;APARTADO C;PC117;CERT. CONOCIMIENTOS VALENCIANO - C1;1;DIURNO;2;67
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PC000;APARTADO C;PC117;CERT. CONOCIMIENTOS VALENCIANO - C1;2;VESPERTINO;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PC000;APARTADO C;PC118;CERT. CONOCIMIENTOS VALENCIANO - C2;1;DIURNO;2;62
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PD000;APARTADO D;PD048;ACCESO UNIV. MAYORES 25 AÑOS (A - ARTES Y HUMANIDADES);1;DIURNO;1;18
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PD000;APARTADO D;PD049;ACCESO UNIV. MAYORES 25 AÑOS (B - CIENCIAS);1;DIURNO;1;6
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PD000;APARTADO D;PD050;ACCESO UNIV. MAYORES 25 AÑOS (C - CIENCIAS DE LA SALUD);1;DIURNO;1;27
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PD000;APARTADO D;PD052;ACCESO UNIV. MAYORES 25 AÑOS (D - CCSS Y JUR. SÍ MAT);1;DIURNO;1;28
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE081;CASTELLANO LE 4T - A1 INTENSIVO;1;DIURNO;4;96
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE082;CASTELLANO LE 4T - A2 INTENSIVO;1;DIURNO;3;79
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE082;CASTELLANO LE 4T - A2 INTENSIVO;4;MATUTINO;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE083;CASTELLANO LE 4T - B1 INTENSIVO;1;DIURNO;3;70
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE092;INGLÉS A1;1;DIURNO;2;79
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE093;INGLÉS A2;-1;OTROS;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE093;INGLÉS A2;1;DIURNO;6;225
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE093;INGLÉS A2;2;VESPERTINO;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE094;INGLÉS B1 (PREPARACIÓN);1;DIURNO;4;149
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE094;INGLÉS B1 (PREPARACIÓN);2;VESPERTINO;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE095;FRANCÉS A1;1;DIURNO;2;81
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE096;FRANCÉS A2;1;DIURNO;2;51
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE097;FRANCÉS B1 (PREPARACIÓN);1;DIURNO;2;57
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE098;ALEMÁN A1;1;DIURNO;1;33
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE098;ALEMÁN A1;2;VESPERTINO;1;5
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE099;ALEMÁN A2;1;DIURNO;2;46
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE101;ITALIANO A1;1;DIURNO;1;34
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE102;ITALIANO A2;1;DIURNO;2;32
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE104;COMPETENCIA DIGITAL - NIVEL 1;1;DIURNO;4;57
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE105;COMPETENCIA DIGITAL - NIVEL 2;1;DIURNO;3;60
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PE000;APARTADO E;PE106;COMPETENCIA DIGITAL - NIVEL 3;1;DIURNO;6;72
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012888;CENTRE PÚBLIC FPA F. GINER DE LOS RÍOS;PJ000;APARTADO J;PJ318;INTERCAMBIO COMUNICATIVO EN LENGUAS EXTRANJERAS - 2H;1;DIURNO;6;153
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;A0010;CICLO I;A0011;NIVEL 1;2;VESPERTINO;1;34
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;A0010;CICLO I;A0011;NIVEL 1;4;MATUTINO;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;A0010;CICLO I;A0012;NIVEL 2;2;VESPERTINO;1;27
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;A0010;CICLO I;A0014;NIVEL 3;2;VESPERTINO;1;31
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;A0010;CICLO I;A0014;NIVEL 3;4;MATUTINO;2;47
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;A0020;CICLO II;A0022;GES 1;2;VESPERTINO;1;29
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;A0020;CICLO II;A0022;GES 1;4;MATUTINO;2;30
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;A0020;CICLO II;A0024;GES 2;2;VESPERTINO;2;15
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;A0020;CICLO II;A0024;GES 2;3;NOCTURNO;1;18
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;A0020;CICLO II;A0024;GES 2;4;MATUTINO;2;40
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;A0020;CICLO II;A0026;GES 1 - SEMIPRESENCIAL;1;DIURNO;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;A0020;CICLO II;A0026;GES 1 - SEMIPRESENCIAL;4;MATUTINO;1;22
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;A0020;CICLO II;A0028;GES 2 - SEMIPRESENCIAL;1;DIURNO;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;A0020;CICLO II;A0028;GES 2 - SEMIPRESENCIAL;4;MATUTINO;1;24
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PB000;APARTADO B;PB093;PREPARACIÓN PRUEBA ACCESO CFGS-A;4;MATUTINO;1;16
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PB000;APARTADO B;PB094;PREPARACIÓN PRUEBA ACCESO CFGS-B;4;MATUTINO;1;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PB000;APARTADO B;PB095;PREPARACIÓN PRUEBA ACCESO CFGS-C;4;MATUTINO;1;9
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PC000;APARTADO C;PC113;CERT. CONOCIMIENTOS VALENCIANO - A1;4;MATUTINO;1;26
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PC000;APARTADO C;PC115;CERT. CONOCIMIENTOS VALENCIANO - B1;2;VESPERTINO;1;12
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PC000;APARTADO C;PC115;CERT. CONOCIMIENTOS VALENCIANO - B1;4;MATUTINO;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PC000;APARTADO C;PC117;CERT. CONOCIMIENTOS VALENCIANO - C1;2;VESPERTINO;1;20
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PD000;APARTADO D;PD048;ACCESO UNIV. MAYORES 25 AÑOS (A - ARTES Y HUMANIDADES);2;VESPERTINO;1;9
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PD000;APARTADO D;PD048;ACCESO UNIV. MAYORES 25 AÑOS (A - ARTES Y HUMANIDADES);4;MATUTINO;1;11
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PD000;APARTADO D;PD049;ACCESO UNIV. MAYORES 25 AÑOS (B - CIENCIAS);2;VESPERTINO;1;3
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PD000;APARTADO D;PD049;ACCESO UNIV. MAYORES 25 AÑOS (B - CIENCIAS);4;MATUTINO;1;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PD000;APARTADO D;PD050;ACCESO UNIV. MAYORES 25 AÑOS (C - CIENCIAS DE LA SALUD);2;VESPERTINO;1;14
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PD000;APARTADO D;PD050;ACCESO UNIV. MAYORES 25 AÑOS (C - CIENCIAS DE LA SALUD);4;MATUTINO;1;14
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PD000;APARTADO D;PD051;ACCESO UNIV. MAYORES 25 AÑOS (D - CCSS Y JUR. NO MAT);2;VESPERTINO;1;6
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PD000;APARTADO D;PD051;ACCESO UNIV. MAYORES 25 AÑOS (D - CCSS Y JUR. NO MAT);4;MATUTINO;1;8
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PD000;APARTADO D;PD052;ACCESO UNIV. MAYORES 25 AÑOS (D - CCSS Y JUR. SÍ MAT);2;VESPERTINO;1;2
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PD000;APARTADO D;PD052;ACCESO UNIV. MAYORES 25 AÑOS (D - CCSS Y JUR. SÍ MAT);4;MATUTINO;1;4
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PD000;APARTADO D;PD053;ACCESO UNIV. MAYORES 25 AÑOS (E - ING. Y ARQ);2;VESPERTINO;1;4
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PE000;APARTADO E;PE090;CERTIFICACIÓN NACIONALIDAD ESPAÑOLA;2;VESPERTINO;1;33
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PE000;APARTADO E;PE092;INGLÉS A1;2;VESPERTINO;1;26
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PE000;APARTADO E;PE092;INGLÉS A1;4;MATUTINO;2;30
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PE000;APARTADO E;PE093;INGLÉS A2;2;VESPERTINO;1;21
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PE000;APARTADO E;PE093;INGLÉS A2;4;MATUTINO;1;21
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PE000;APARTADO E;PE094;INGLÉS B1 (PREPARACIÓN);2;VESPERTINO;2;43
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PE000;APARTADO E;PE094;INGLÉS B1 (PREPARACIÓN);4;MATUTINO;1;13
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PE000;APARTADO E;PE104;COMPETENCIA DIGITAL - NIVEL 1;-1;OTROS;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PE000;APARTADO E;PE104;COMPETENCIA DIGITAL - NIVEL 1;2;VESPERTINO;1;24
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PE000;APARTADO E;PE104;COMPETENCIA DIGITAL - NIVEL 1;4;MATUTINO;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PE000;APARTADO E;PE105;COMPETENCIA DIGITAL - NIVEL 2;2;VESPERTINO;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PE000;APARTADO E;PE105;COMPETENCIA DIGITAL - NIVEL 2;4;MATUTINO;1;23
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PE000;APARTADO E;PE112;CASTELLANO LE - A1 MÍNIMO;2;VESPERTINO;4;42
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PE000;APARTADO E;PE112;CASTELLANO LE - A1 MÍNIMO;4;MATUTINO;4;52
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PE000;APARTADO E;PE113;CASTELLANO LE - A2 MÍNIMO;2;VESPERTINO;2;51
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PE000;APARTADO E;PE113;CASTELLANO LE - A2 MÍNIMO;4;MATUTINO;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03012891;CENTRE PÚBLIC FPA PROFESOR ALBERTO BARRIOS;PG000;APARTADO G;PG002;COMPETENCIAS CLAVE - NIVEL 2;2;VESPERTINO;2;25
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03015488;CENTRE PÚBLIC FPA PLA DE LA VALLONGA;A0010;CICLO I;A0011;NIVEL 1;-1;OTROS;2;20
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03015488;CENTRE PÚBLIC FPA PLA DE LA VALLONGA;A0010;CICLO I;A0011;NIVEL 1;1;DIURNO;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03015488;CENTRE PÚBLIC FPA PLA DE LA VALLONGA;A0010;CICLO I;A0012;NIVEL 2;-1;OTROS;11;81
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03015488;CENTRE PÚBLIC FPA PLA DE LA VALLONGA;A0010;CICLO I;A0012;NIVEL 2;1;DIURNO;2;5
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03015488;CENTRE PÚBLIC FPA PLA DE LA VALLONGA;A0010;CICLO I;A0014;NIVEL 3;-1;OTROS;3;29
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03015488;CENTRE PÚBLIC FPA PLA DE LA VALLONGA;A0010;CICLO I;A0014;NIVEL 3;1;DIURNO;1;3
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03015488;CENTRE PÚBLIC FPA PLA DE LA VALLONGA;A0020;CICLO II;A0022;GES 1;-1;OTROS;4;34
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03015488;CENTRE PÚBLIC FPA PLA DE LA VALLONGA;A0020;CICLO II;A0022;GES 1;1;DIURNO;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03015488;CENTRE PÚBLIC FPA PLA DE LA VALLONGA;A0020;CICLO II;A0024;GES 2;-1;OTROS;1;5
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03015488;CENTRE PÚBLIC FPA PLA DE LA VALLONGA;A0020;CICLO II;A0024;GES 2;1;DIURNO;1;1
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03015488;CENTRE PÚBLIC FPA PLA DE LA VALLONGA;PB000;APARTADO B;PB088;PREPARACIÓN PRUEBA GES;-1;OTROS;1;6
2019-2020;03;ALICANTE/ALACANT;03014;ALACANT/ALICANTE;03015488;CENTRE PÚBLIC FPA PLA DE LA VALLONGA;PC000;APARTADO C;PC128;CURSOS ESPECÍFICOS DE CULTURA Y PATRIMONIO VALENCIANO;-1;OTROS;1;4
